EntityID,volume,Custom cell groups,model
2505318700552100022,5584.51171875,15,Chenxi
2505318700552100023,3400.4560546875,15,Chenxi
2505318700552100024,2301.641845703125,15,Chenxi
2505318700552100025,2118.66796875,15,Chenxi
2505318700552100026,2907.393798828125,15,Chenxi
2505318700552100027,4800.2958984375,15,Chenxi
2505318700552100028,4875.57275390625,15,Chenxi
2505318700552100029,7186.2998046875,15,Chenxi
2505318700552100030,4183.41650390625,15,Chenxi
2505318700552100031,6051.82958984375,15,Chenxi
2505318700552100032,4143.24462890625,15,Chenxi
2505318700552100033,2490.9697265625,15,Chenxi
2505318700552100035,4242.35498046875,15,Chenxi
2505318700552100036,2781.886962890625,15,Chenxi
2505318700552100037,3407.4091796875,15,Chenxi
2505318700552100038,3076.626220703125,15,Chenxi
2505318700552100039,2777.82373046875,15,Chenxi
2505318700552100040,4042.620361328125,15,Chenxi
2505318700552100041,3954.26220703125,15,Chenxi
2505318700552100042,2519.9052734375,15,Chenxi
2505318700552100043,3318.466552734375,15,Chenxi
2505318700552100044,5376.28564453125,15,Chenxi
2505318700552100045,2130.677490234375,15,Chenxi
2505318700552100046,4612.21142578125,15,Chenxi
2505318700552100047,2192.525390625,15,Chenxi
2505318700552100048,3497.060302734375,15,Chenxi
2505318700552100049,1709.0184326171875,15,Chenxi
2505318700552100050,5604.91650390625,15,Chenxi
2505318700552100051,3271.268310546875,15,Chenxi
2505318700552100052,1638.240966796875,15,Chenxi
2505318700552100053,2507.65771484375,15,Chenxi
2505318700552100054,2119.351318359375,15,Chenxi
2505318700552100055,3801.705322265625,15,Chenxi
2505318700552100056,2854.325439453125,15,Chenxi
2505318700552100057,2394.927001953125,15,Chenxi
2505318700552100058,5640.1796875,15,Chenxi
2505318700552100059,4265.52294921875,15,Chenxi
2505318700552100060,5038.869140625,15,Chenxi
2505318700552100061,2840.41748046875,15,Chenxi
2505318700552100062,907.4935913085938,15,Chenxi
2505318700552100063,4649.88525390625,15,Chenxi
2505318700552100064,2064.187744140625,15,Chenxi
2505318700552100065,5415.6875,15,Chenxi
2505318700552100066,3481.279052734375,15,Chenxi
2505318700552100067,2872.339599609375,15,Chenxi
2505318700552100068,5090.595703125,15,Chenxi
2505318700552100069,1753.4281005859375,15,Chenxi
2505318700552100070,1338.152099609375,15,Chenxi
2505318700552100071,2519.175048828125,15,Chenxi
2505318700552100072,1821.0736083984375,15,Chenxi
2505318700552100073,6044.4150390625,15,Chenxi
2505318700552100074,1781.539306640625,15,Chenxi
2505318700552100075,3245.0009765625,15,Chenxi
2505318700552100076,4082.114501953125,15,Chenxi
2505318700552100077,5064.61572265625,15,Chenxi
2505318700552100078,3021.218017578125,15,Chenxi
2505318700552100079,5421.91796875,15,Chenxi
2505318700552100080,2274.563232421875,15,Chenxi
2505318700552100081,3923.306884765625,15,Chenxi
2505318700552100082,2754.280029296875,15,Chenxi
2505318700552100083,2947.776123046875,15,Chenxi
2505318700552100084,3738.17041015625,15,Chenxi
2505318700552100085,3614.3134765625,15,Chenxi
2505318700552100086,6259.82958984375,15,Chenxi
2505318700552100087,1089.6253662109375,15,Chenxi
2505318700552100088,939.5926513671875,15,Chenxi
2505318700552100089,4623.7529296875,15,Chenxi
2505318700552100090,2297.296142578125,15,Chenxi
2505318700552100091,2781.548583984375,15,Chenxi
2505318700552100092,1719.39599609375,15,Chenxi
2505318700552100093,7911.796875,15,Chenxi
2505318700552100094,4809.54345703125,15,Chenxi
2505318700552100095,2321.352294921875,15,Chenxi
2505318700552100096,2486.934326171875,15,Chenxi
2505318700552100098,2065.83349609375,15,Chenxi
2505318700552100099,4115.81103515625,15,Chenxi
2505318700552100100,4343.24072265625,15,Chenxi
2505318700552100101,6229.029296875,15,Chenxi
2505318700552100102,2198.8564453125,15,Chenxi
2505318700552100103,1999.7176513671875,15,Chenxi
2505318700552100104,1990.60400390625,15,Chenxi
2505318700552100105,3755.821044921875,15,Chenxi
2505318700552100106,2149.31591796875,15,Chenxi
2505318700552100107,5075.8662109375,15,Chenxi
2505318700552100108,3421.295654296875,15,Chenxi
2505318700552100109,2601.969970703125,15,Chenxi
2505318700552100110,4265.01416015625,15,Chenxi
2505318700552100111,4228.224609375,15,Chenxi
2505318700552100112,1538.7999267578125,15,Chenxi
2505318700552100113,4720.7900390625,15,Chenxi
2505318700552100114,2507.381103515625,15,Chenxi
2505318700552100115,917.5736083984375,15,Chenxi
2505318700552100116,3885.759033203125,15,Chenxi
2505318700552100117,2486.708984375,15,Chenxi
2505318700552100123,862.541748046875,15,Chenxi
2505318700553100004,2704.97412109375,15,Chenxi
2505318700553100006,3235.498046875,15,Chenxi
2505318700553100008,1923.3740234375,15,Chenxi
2505318700555100002,4892.2978515625,18,Chenxi
2505318700555100004,3360.156494140625,18,Chenxi
2505318700555100006,4034.877197265625,18,Chenxi
2505318700555100007,1965.786865234375,18,Chenxi
2505318700555100009,3746.62353515625,18,Chenxi
2505318700555100010,2930.721923828125,18,Chenxi
2505318700555100011,600.8353881835938,18,Chenxi
2505318700555100013,1188.8818359375,18,Chenxi
2505318700555100014,2052.70068359375,18,Chenxi
2505318700555100015,2894.61083984375,18,Chenxi
2505318700555100016,2165.2421875,18,Chenxi
2505318700555100017,3597.321533203125,18,Chenxi
2505318700555100019,1846.2884521484375,18,Chenxi
2505318700555100020,801.5852661132812,18,Chenxi
2505318700556100001,4668.77978515625,18,Chenxi
2505318700556100002,1942.5184326171875,18,Chenxi
2505318700556100003,2090.19775390625,18,Chenxi
2505318700556100004,4660.35302734375,18,Chenxi
2505318700556100005,2933.035888671875,18,Chenxi
2505318700556100006,2653.113037109375,18,Chenxi
2505318700556100007,2810.621826171875,18,Chenxi
2505318700556100008,2477.36376953125,18,Chenxi
2505318700556100009,2266.65283203125,18,Chenxi
2505318700556100010,1496.3228759765625,18,Chenxi
2505318700556100012,4209.919921875,18,Chenxi
2505318700556100013,1872.6031494140625,18,Chenxi
2505318700556100014,1616.979248046875,18,Chenxi
2505318700556100015,1591.1474609375,18,Chenxi
2505318700556100016,2529.3447265625,18,Chenxi
2505318700556100017,2599.916748046875,18,Chenxi
2505318700556100018,1395.4400634765625,18,Chenxi
2505318700556100019,1882.4593505859375,18,Chenxi
2505318700556100020,3685.4951171875,18,Chenxi
2505318700556100021,1420.95654296875,18,Chenxi
2505318700556100022,2779.44287109375,18,Chenxi
2505318700556100023,2417.532958984375,18,Chenxi
2505318700556100024,3532.59130859375,18,Chenxi
2505318700556100025,2572.2763671875,18,Chenxi
2505318700556100026,1648.3643798828125,18,Chenxi
2505318700556100027,2389.24755859375,18,Chenxi
2505318700556100028,2422.045166015625,18,Chenxi
2505318700556100029,2197.81494140625,18,Chenxi
2505318700556100030,1936.8089599609375,18,Chenxi
2505318700556100031,3628.968017578125,18,Chenxi
2505318700556100032,1557.4852294921875,18,Chenxi
2505318700556100033,1311.3763427734375,18,Chenxi
2505318700556100034,3592.8818359375,18,Chenxi
2505318700556100035,1317.013916015625,18,Chenxi
2505318700556100036,1689.9713134765625,18,Chenxi
2505318700556100037,1689.718505859375,18,Chenxi
2505318700556100038,1608.4769287109375,18,Chenxi
2505318700556100039,2431.276123046875,18,Chenxi
2505318700556100040,1608.39306640625,18,Chenxi
2505318700556100041,2197.85791015625,18,Chenxi
2505318700556100042,594.8945922851562,18,Chenxi
2505318700556100043,2492.318603515625,18,Chenxi
2505318700556100044,2316.856201171875,18,Chenxi
2505318700556100045,1286.7435302734375,18,Chenxi
2505318700556100046,2799.35888671875,18,Chenxi
2505318700556100048,3025.450927734375,18,Chenxi
2505318700556100049,2624.53662109375,18,Chenxi
2505318700556100050,1199.4052734375,18,Chenxi
2505318700556100051,3145.667724609375,18,Chenxi
2505318700556100052,2841.595947265625,18,Chenxi
2505318700556100053,850.7554321289062,18,Chenxi
2505318700556100054,2282.6064453125,18,Chenxi
2505318700556100055,4573.982421875,18,Chenxi
2505318700556100056,1824.016845703125,18,Chenxi
2505318700556100057,4019.741455078125,18,Chenxi
