EntityID,volume,Custom cell groups,model
2505318700550100024,3959.224365234375,29,Model_1
2505318700550100025,2530.240234,29,Model_1
2505318700550100026,4834.716797,29,Model_1
2505318700550100027,3580.553711,29,Model_1
2505318700550100028,4889.182129,29,Model_1
2505318700550100030,2811.282958984375,29,Model_1
2505318700551100010,3770.475341796875,29,Model_1
2505318700551100011,3240.805419921875,29,Model_1
2505318700551100012,4999.368164,29,Model_1
2505318700551100013,3850.02002,29,Model_1
2505318700551100014,3659.486816,29,Model_1
2505318700551100015,4407.973145,29,Model_1
2505318700551100016,4115.477051,29,Model_1
2505318700551100018,2170.796142578125,29,Model_1
2505318700551100019,7479.029785,29,Model_1
2505318700551100020,3014.461914,29,Model_1
2505318700551100021,6160.442383,29,Model_1
2505318700551100022,3742.834228515625,29,Model_1
2505318700551100023,4356.40625,29,Model_1
2505318700551100024,5678.34375,29,Model_1
2505318700551100026,4686.162598,29,Model_1
2505318700551100027,7861.078125,29,Model_1
2505318700551100028,3450.271484,29,Model_1
2505318700551100030,8074.256348,29,Model_1
2505318700551100031,3629.351563,29,Model_1
2505318700551100032,4900.864746,29,Model_1
2505318700551100033,3893.243896484375,29,Model_1
2505318700551100034,7682.464355,29,Model_1
2505318700551100035,8743.629883,29,Model_1
2505318700551100036,11718.46289,29,Model_1
2505318700551100037,5769.479492,29,Model_1
2505318700551100038,8418.844727,29,Model_1
2505318700551100039,6156.616699,29,Model_1
2505318700551100040,5540.113281,29,Model_1
2505318700551100041,9181.290039,29,Model_1
2505318700551100042,6026.295898,29,Model_1
2505318700551100043,4375.638184,29,Model_1
2505318700551100045,5717.143066,29,Model_1
2505318700551100046,13583.09766,29,Model_1
2505318700551100047,7142.165039,29,Model_1
2505318700552100005,2097.433349609375,29,Model_1
2505318700552100006,4587.805664,29,Model_1
2505318700552100007,3617.488037109375,29,Model_1
2505318700552100008,7377.60791,29,Model_1
2505318700552100009,4773.95459,29,Model_1
2505318700552100010,3314.688477,29,Model_1
2505318700552100011,4619.743652,29,Model_1
2505318700552100012,3937.860352,29,Model_1
2505318700552100013,4738.572266,29,Model_1
2505318700552100014,3761.79248,29,Model_1
2505318700552100015,5377.852539,29,Model_1
2505318700552100016,4526.372559,29,Model_1
2505318700552100017,4621.708008,29,Model_1
2505318700552100018,5050.479004,29,Model_1
2505318700552100019,3919.729736328125,29,Model_1
2505318700552100020,5980.613281,29,Model_1
2505318700552100021,2215.866943359375,29,Model_1
2505318700552100022,5584.511719,29,Model_1
2505318700552100023,3400.456055,29,Model_1
2505318700552100024,2301.641845703125,29,Model_1
2505318700552100025,2118.667969,29,Model_1
2505318700552100026,2907.393798828125,29,Model_1
2505318700552100027,4800.295898,29,Model_1
2505318700552100028,4875.572754,29,Model_1
2505318700552100029,7186.299805,29,Model_1
2505318700552100030,4183.416504,29,Model_1
2505318700552100031,6051.82959,29,Model_1
2505318700552100032,4143.244629,29,Model_1
2505318700552100033,2490.969727,29,Model_1
2505318700552100035,4242.35498,29,Model_1
2505318700552100036,2781.886962890625,29,Model_1
2505318700552100037,3407.40918,29,Model_1
2505318700552100038,3076.626220703125,29,Model_1
2505318700552100039,2777.82373,29,Model_1
2505318700552100040,4042.620361328125,29,Model_1
2505318700552100041,3954.262207,29,Model_1
