cell,ACTC1.L,CD44.L,CDH1.S,CDX4.L,CHRD.1.S,DLX2.L,DLX3.L,EGR2.L,ELAVL3.L,EPHA2.L,EPHA4.L,EYA1.L,FOXC2.L,GATA2.L,GBX2.2.L,HNF1B.L,HOXA3.S,HOXC10.L,HOXD3.L,KRT12.4.L,MAFB.S,MSX1.L,MSX2.L,MYL1.L,MYOD1.S,NOG.L,OLIG4.L,OTX2.S,PAX3.S,PAX6.S,PAX7.L,PITX1.L,RAX.L,SIX1.L,SNAI1.S,SNAI2.L,SOX10.L,SOX17A.S,SOX2.L,SOX3.S,SOX8.L,SOX9.S,TFAP2A.L,TFAP2C.L,TP63.L,VENTX2.1.L,TBXT.S,ZIC1.S,OLIG3.S,EYA2.S,HOXB6.S,HOXB9.S,HOXC9.S,HOXD11.L
2685806100039100006,1,0,36,1,0,1,11,0,1,3,1,1,0,33,0,0,5,0,0,479,0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,31,1,0,0,0,0,0,0,0,0,1
2685806100039100007,4,0,65,0,0,0,7,1,0,12,0,0,0,27,1,0,6,0,0,149,0,4,0,1,0,1,0,0,0,0,0,0,1,0,4,6,0,0,0,0,0,0,20,31,14,0,0,0,1,1,0,0,1,0
2685806100039100008,0,0,15,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
2685806100039100009,0,0,55,0,0,0,2,1,1,2,2,3,0,44,0,0,1,0,0,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,15,19,13,0,0,0,0,0,0,0,0,0
2685806100039100010,0,0,41,0,1,0,15,0,0,7,0,0,0,21,0,0,0,0,0,427,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,31,0,0,1,0,0,0,0,0,0,0
2685806100039100011,0,0,20,0,0,0,7,0,0,2,0,0,0,32,0,1,3,0,0,265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,40,3,0,0,0,1,0,0,0,2,0
2685806100039100012,1,0,52,0,0,0,4,1,1,1,0,0,0,31,0,0,5,0,0,101,0,8,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,3,0,0,0,10,33,16,3,0,0,1,1,0,0,0,0
2685806100039100014,0,0,50,0,1,0,17,1,2,5,2,0,0,46,2,0,5,0,0,475,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,1,0,1,0,5,53,1,0,0,0,3,1,0,0,0,0
2685806100039100015,0,0,3,1,0,0,1,0,0,0,0,0,11,2,0,1,6,0,0,7,0,48,0,1,0,0,0,0,0,0,0,0,0,0,18,13,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0
2685806100039100016,1,0,3,0,2,0,3,0,0,1,2,0,5,1,3,0,10,0,0,9,1,71,0,1,1,1,0,0,1,0,0,0,0,1,43,18,0,0,0,0,1,0,0,3,0,8,1,0,0,1,0,0,0,0
2685806100039100017,0,0,19,0,0,0,10,1,0,3,1,0,0,53,0,1,1,0,0,404,0,0,0,3,0,2,1,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,7,54,1,0,0,1,0,0,0,0,0,0
2685806100039100018,0,0,61,0,1,0,4,2,1,8,0,1,1,32,2,0,3,0,0,99,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,6,5,14,1,1,0,0,2,0,0,0,0
2685806100039100019,0,0,51,0,0,0,19,0,1,4,1,0,0,58,1,1,3,0,0,648,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0,2,0,0,4,64,1,0,0,0,1,2,1,0,0,0
2685806100039100020,1,0,75,0,0,0,4,1,0,4,2,1,0,46,0,0,4,0,0,179,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,0,0,17,18,25,1,0,0,1,1,0,0,0,0
2685806100039100021,1,0,30,0,1,0,6,0,1,2,1,0,0,37,0,0,3,1,0,118,1,6,0,0,0,1,1,0,0,0,0,0,0,0,7,9,0,0,0,0,0,1,5,15,11,0,0,0,0,0,0,0,0,0
2685806100039100022,0,0,1,1,1,0,3,0,0,1,0,0,7,0,1,0,2,0,0,4,1,24,0,0,0,0,0,0,1,0,0,0,0,1,20,7,0,0,0,0,0,1,2,2,0,4,0,0,0,0,0,0,0,0
2685806100039100023,1,1,31,0,0,0,24,0,0,5,0,0,0,86,5,0,2,0,2,649,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,17,174,0,0,0,1,2,0,0,0,0,0
2685806100039100025,0,0,22,0,0,1,8,1,1,4,0,1,0,28,0,0,1,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,6,22,1,0,0,1,1,0,0,0,0,0
2685806100039100026,4,0,84,0,1,1,2,0,1,9,0,1,6,73,1,0,8,0,0,201,1,5,0,3,3,1,0,1,0,0,0,0,0,0,2,7,0,1,1,0,0,0,14,23,14,2,0,0,1,2,0,0,0,0
2685806100039100027,0,1,32,1,0,0,18,0,0,2,1,2,0,20,3,1,3,0,0,475,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,3,0,1,8,35,1,0,0,0,1,2,0,0,1,1
2685806100039100028,0,0,50,0,0,0,6,0,0,5,0,0,0,17,5,0,0,0,0,104,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,30,89,2,0,0,0,0,0,0,0,0,0
2685806100039100029,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,0,2,0,0,8,0,28,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
2685806100039100030,1,1,38,0,0,0,12,0,0,4,3,0,0,42,5,0,5,0,0,405,2,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,25,0,0,0,0,1,0,0,0,0,0
2685806100039100031,0,0,2,0,1,0,1,0,2,2,0,0,6,2,1,0,6,0,0,2,0,43,1,0,1,1,1,0,0,0,0,0,0,0,20,18,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
2685806100039100032,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100039100033,0,0,27,0,0,0,3,0,1,3,0,1,0,33,0,0,3,1,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,3,0,1,14,3,12,0,0,0,1,0,0,0,0,0
2685806100039100034,0,0,0,0,0,1,2,1,0,1,11,0,9,5,5,0,15,0,0,4,2,55,0,1,0,0,1,0,4,0,0,0,0,1,23,15,0,1,0,1,0,0,2,1,0,4,1,1,0,2,0,0,0,1
2685806100039100035,0,0,0,0,0,0,0,1,0,3,2,0,4,1,2,0,5,0,0,1,0,32,0,0,0,0,0,0,2,0,0,1,0,0,22,30,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
2685806100039100036,2,0,1,0,0,0,0,0,0,1,0,0,3,0,2,0,5,0,0,5,0,37,0,0,0,0,0,0,0,1,0,1,0,0,28,15,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0
2685806100039100037,0,0,40,0,0,0,6,0,0,2,1,1,3,37,0,0,4,0,0,84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,7,0,0,0,0,0,0,8,8,5,0,0,0,0,0,0,0,0,0
2685806100039100038,2,1,2,0,0,0,2,0,0,4,5,1,4,3,3,0,8,1,0,9,1,33,0,0,0,0,0,0,1,0,0,0,0,0,29,29,0,1,0,0,0,0,1,3,1,1,0,0,1,1,0,0,0,0
2685806100039100039,0,0,58,0,0,0,14,2,1,4,1,0,0,60,0,0,3,0,0,572,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9,37,0,0,0,0,1,0,0,0,0,0
2685806100039100040,0,0,15,0,0,0,5,0,0,1,0,0,0,27,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,50,0,0,0,0,1,0,0,0,0,0
2685806100039100041,2,1,60,0,1,0,10,0,0,5,0,5,5,46,0,0,6,0,0,174,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,1,0,0,0,1,0,0,23,15,17,0,0,3,0,0,0,0,0,0
2685806100039100042,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2,0,2,0,0,1,0,22,0,1,0,0,0,0,1,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2685806100039100043,0,0,5,0,0,1,0,0,0,0,0,0,2,7,2,2,2,0,0,7,0,4,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2685806100039100044,0,0,76,0,0,0,19,1,0,10,3,1,0,83,1,0,7,0,0,723,0,1,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,62,0,0,0,0,0,0,0,0,1,0
2685806100039100045,0,1,19,0,0,0,4,0,2,2,0,1,0,15,0,0,3,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,15,9,2,0,0,0,0,0,1,0,0,0
2685806100039100046,1,0,2,0,2,0,2,0,0,0,0,0,5,2,0,0,6,0,0,1,0,11,0,1,0,0,1,0,0,0,0,0,0,1,15,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2685806100039100047,1,2,32,0,0,0,2,1,0,2,1,1,8,22,1,0,4,0,0,104,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,14,40,3,0,0,0,0,1,0,0,0,0
2685806100039100048,0,0,7,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2685806100039100049,0,0,3,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100039100050,0,0,1,0,0,0,2,0,0,2,1,0,5,1,1,0,5,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
2685806100039100052,1,1,1,0,0,0,2,0,0,0,1,0,8,2,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2685806100039100053,2,1,3,0,0,0,1,0,0,0,1,0,13,3,1,0,8,0,0,3,1,13,0,0,0,1,0,1,0,0,0,1,0,0,22,11,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0
2685806100039100054,0,1,33,0,2,0,4,0,0,0,0,3,2,50,0,0,1,0,0,81,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,0,1,0,5,1,0,0,10,15,1,0,0,0,0,0,0,0,0,0
2685806100039100055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100039100056,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2685806100039100057,1,0,1,0,0,0,2,0,0,1,1,1,18,3,0,1,7,0,0,6,1,1,0,1,0,1,0,0,0,0,0,0,1,0,13,0,0,0,2,1,0,0,3,1,1,0,0,0,0,2,0,0,0,0
2685806100039100058,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2685806100039100059,0,0,17,0,0,0,1,0,1,2,0,1,1,9,1,0,3,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0
2685806100039100060,0,0,0,0,0,0,0,0,0,1,3,0,6,3,2,1,6,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,17,6,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
2685806100039100061,0,0,3,0,1,0,0,0,0,0,2,0,10,1,2,1,4,0,0,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,11,9,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0
2685806100039100062,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100039100063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685806100039100064,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2685806100039100065,0,0,13,0,0,0,3,0,0,0,0,2,0,15,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0
2685806100039100066,1,0,1,0,0,0,1,0,0,1,4,3,24,7,0,0,7,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2685806100039100068,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
2685806100039100069,1,0,5,0,0,0,0,0,0,1,2,2,23,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2685806100039100071,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
2685806100039100072,0,1,6,0,0,0,1,0,0,0,0,1,17,5,1,0,2,0,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0
2685806100039100073,1,0,8,0,2,0,1,0,0,0,6,7,17,7,0,0,3,0,0,16,0,2,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,3,1,0,2,3,4,1,0,0,0,3,0,0,0,0
2685806100039100074,0,0,0,0,0,0,0,0,0,2,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2685806100039100078,0,0,0,0,0,0,0,1,0,0,0,0,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
2685806100039100080,0,0,1,0,0,0,1,0,0,0,1,1,21,3,1,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0
2685806100040100002,1,0,24,0,0,0,8,1,1,16,0,0,0,15,0,1,5,1,0,342,0,3,0,5,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,9,31,2,0,0,0,2,0,0,0,0,0
2685806100040100004,2,0,7,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
2685806100040100005,1,0,18,0,2,0,3,1,0,6,0,1,0,18,1,0,4,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,3,0,0,0,1,0,0,0,0,0
2685806100040100006,1,0,23,0,0,0,9,0,0,7,1,0,0,15,1,0,3,0,0,318,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,32,3,0,0,1,0,0,0,0,0,0
2685806100040100007,3,0,26,0,1,0,8,0,0,7,0,0,0,21,0,1,2,0,0,361,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,26,2,1,0,1,1,0,0,0,0,0
2685806100040100008,0,0,18,0,0,0,6,0,0,6,0,1,0,19,1,1,0,0,0,249,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,17,5,0,0,0,0,0,0,0,0,0
2685806100040100009,5,1,76,0,1,0,5,0,0,9,0,3,0,16,2,1,1,1,0,126,0,0,0,3,0,0,0,1,2,0,2,0,0,0,12,0,1,0,2,3,0,0,19,38,21,0,0,0,0,7,0,0,0,2
2685806100040100010,0,0,38,2,0,0,13,0,1,5,0,2,0,16,6,0,5,0,0,347,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,44,3,0,0,0,1,4,0,0,0,0
2685806100040100011,1,2,38,0,2,0,8,0,1,11,0,0,2,35,0,0,4,0,1,409,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,2,0,0,0,0,0,0,0,0,0
2685806100040100012,233,2,7,0,5,0,2,0,0,2,0,5,6,1,0,0,4,0,2,24,0,0,0,136,25,0,1,0,8,2,9,0,0,8,24,1,0,0,0,1,0,1,3,1,3,0,0,3,0,11,6,3,1,1
2685806100040100013,2,0,14,0,0,0,16,0,0,2,0,1,0,27,0,0,0,1,0,334,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,44,2,0,0,0,1,0,0,1,0,0
2685806100040100014,0,0,51,0,0,0,26,0,0,5,0,1,1,21,5,0,5,0,0,295,2,10,0,0,1,0,1,1,1,0,0,0,0,0,2,1,1,0,2,1,0,0,14,48,4,1,0,0,0,3,0,0,0,0
2685806100040100015,1,0,31,0,0,0,15,0,1,11,0,0,0,30,1,0,3,0,1,352,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,6,38,0,0,0,0,1,0,0,0,0,0
2685806100040100016,2,1,18,0,0,0,6,0,1,3,0,0,1,17,0,0,2,0,0,336,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,7,31,1,0,0,0,0,1,0,0,0,0
2685806100040100017,1,0,29,0,0,0,16,0,0,3,0,0,0,46,3,1,1,0,1,381,0,7,2,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,9,60,1,0,0,0,1,4,1,0,1,0
2685806100040100018,1,0,37,0,0,0,10,0,0,2,1,0,0,6,3,0,6,0,0,173,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0
2685806100040100019,5,0,35,0,0,0,14,0,0,4,1,0,0,21,2,0,3,0,0,460,0,2,0,3,0,1,0,1,1,2,0,1,1,0,1,0,2,0,0,0,0,1,15,74,5,0,0,0,2,1,0,0,0,0
2685806100040100020,0,0,12,0,0,0,3,0,0,3,3,0,0,4,1,0,4,0,0,94,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0
2685806100040100021,1,1,39,0,0,1,19,0,0,4,0,3,0,36,1,0,2,0,1,427,0,4,0,2,1,0,2,3,0,1,0,0,0,1,1,0,0,0,1,2,0,0,10,77,1,2,0,1,0,1,0,0,0,0
2685806100040100022,53,0,2,0,6,0,0,0,3,3,3,7,5,2,0,0,5,1,0,16,1,0,0,32,1,1,1,0,13,0,23,0,0,6,15,6,0,1,0,0,0,5,1,2,0,0,0,1,0,21,6,7,1,0
2685806100040100023,1,0,32,0,1,0,16,0,0,9,0,0,0,56,1,0,1,0,0,296,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,78,2,1,0,0,0,0,0,0,0,2
2685806100040100024,4,0,74,1,0,0,3,0,1,13,0,3,0,47,2,0,1,0,0,86,0,0,0,1,0,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,8,11,23,1,0,1,0,0,0,0,0,0
2685806100040100025,1,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
2685806100040100026,0,1,4,0,0,0,6,0,0,0,0,0,0,13,2,0,0,0,0,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,2,0,0,0
2685806100040100027,0,0,27,0,1,0,2,0,1,1,0,2,0,13,0,2,2,0,0,65,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,9,4,9,0,0,0,0,0,0,0,0,0
2685806100040100028,13,1,71,0,2,0,4,0,0,15,0,1,3,17,5,0,2,0,1,148,0,15,0,11,3,0,0,0,0,1,2,0,0,3,9,1,1,0,0,1,0,0,43,116,15,1,0,0,1,5,2,0,0,1
2685806100040100029,15,2,55,0,1,1,9,1,1,11,0,2,3,31,1,8,11,0,0,107,1,0,1,4,0,1,1,0,0,0,3,0,2,4,6,0,0,1,0,0,0,1,19,20,34,4,1,0,0,3,10,9,0,1
2685806100040100030,0,1,67,0,0,0,0,0,0,15,0,3,0,23,0,0,5,0,1,77,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,2,1,13,19,21,1,0,0,0,0,0,0,0,0
2685806100040100031,9,0,53,0,1,0,13,0,1,20,0,3,0,10,5,0,3,0,0,366,0,7,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,35,91,3,0,1,0,0,0,0,0,0,0
2685806100040100032,18,0,52,0,1,0,6,0,1,4,0,0,0,17,0,0,1,0,0,117,0,0,1,3,3,0,1,0,2,0,3,0,0,1,6,1,0,0,0,0,1,1,9,30,19,0,0,0,0,3,4,1,0,0
2685806100040100034,1,0,27,0,0,0,15,1,0,5,0,1,0,66,0,2,2,0,0,380,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,12,69,3,0,0,0,0,0,0,0,0,0
2685806100040100035,0,0,32,0,0,0,4,0,1,9,0,3,1,26,0,4,3,0,0,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,11,18,30,0,0,0,0,1,0,0,0,0
2685806100040100036,2,0,25,0,0,0,3,0,1,3,0,0,0,17,0,2,2,0,1,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,7,21,0,0,0,0,0,1,1,0,0
2685806100040100037,0,0,35,0,2,0,7,1,0,6,0,0,4,34,1,5,4,1,0,155,1,2,0,1,0,0,0,1,0,0,0,0,0,0,5,7,0,1,0,0,1,0,16,16,20,0,0,0,0,1,2,0,0,0
2685806100040100038,0,0,16,0,0,0,3,0,0,5,0,0,2,3,1,0,0,0,0,57,0,0,0,2,3,1,1,0,1,0,2,0,0,0,10,1,0,0,0,0,1,0,4,9,10,0,0,0,0,0,0,1,0,0
2685806100040100039,653,8,0,0,12,0,1,0,0,2,0,4,13,0,0,1,6,0,1,3,0,0,0,320,61,0,1,0,1,4,3,0,0,5,6,0,0,0,0,0,0,0,0,2,2,0,0,1,0,7,0,0,0,0
2685806100040100040,0,0,25,0,0,0,5,0,1,1,0,0,0,13,1,0,3,0,0,168,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0
2685806100040100041,65,1,5,0,3,0,1,0,0,0,1,4,3,1,0,1,2,0,1,13,1,0,0,44,9,0,0,0,9,0,14,1,0,6,9,0,0,0,0,0,1,0,0,4,2,0,1,1,0,7,7,1,1,0
2685806100040100043,1,0,53,0,0,0,9,0,1,6,1,0,0,50,2,0,6,0,0,370,0,2,0,3,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,1,0,0,19,59,12,0,0,0,0,0,0,0,0,0
2685806100040100044,0,0,1,1,0,1,3,0,0,0,0,0,3,7,0,6,1,0,0,8,0,0,1,0,0,0,0,0,0,0,2,1,0,1,9,0,0,0,0,0,1,0,1,2,1,1,0,0,0,1,2,1,0,0
2685806100040100046,3,0,6,0,5,0,1,1,0,1,5,0,14,19,2,27,3,0,0,10,1,4,0,2,0,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,1,2,1,0,0,0,3,1,1,0,0
2685806100040100047,0,0,0,0,0,0,3,0,0,2,7,0,1,24,0,6,3,0,0,3,0,2,1,0,0,1,0,0,0,0,1,1,0,0,6,1,0,0,1,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0
2685806100040100048,1,0,0,0,0,0,0,0,0,4,2,1,6,2,0,7,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,3,0,0,0
2685806100040100049,18,0,80,0,1,0,7,1,1,21,0,0,1,14,0,1,7,0,0,207,0,1,0,7,1,0,1,1,5,0,1,0,0,3,11,4,0,1,0,0,0,0,27,35,44,0,0,0,0,10,0,1,0,0
2685806100040100050,683,24,2,2,13,0,0,1,0,4,0,5,12,1,0,1,4,2,1,8,1,1,1,336,81,0,1,0,0,0,1,0,1,7,4,0,0,0,0,0,1,0,0,3,3,0,1,1,1,6,0,0,0,1
2685806100040100051,0,0,24,1,0,1,2,1,0,3,1,0,2,13,0,6,1,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,8,3,17,0,1,0,0,3,2,0,0,0
2685806100040100052,15,0,63,0,0,0,8,0,0,11,0,5,1,13,2,0,6,1,0,196,0,1,0,8,4,0,0,1,1,0,3,0,0,1,20,0,0,0,0,1,0,0,21,28,43,0,0,1,0,3,0,0,0,0
2685806100040100053,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,3,2,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,0,0
2685806100040100054,0,0,50,0,0,0,1,0,2,11,0,2,0,23,0,0,3,0,0,83,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,11,9,16,1,0,2,0,0,0,0,0,0
2685806100040100055,4,0,0,0,3,0,1,0,1,8,8,0,4,25,0,15,4,0,0,6,1,0,0,0,0,1,1,0,1,1,3,1,0,1,1,0,0,0,1,0,0,1,4,1,0,1,2,0,0,5,7,4,0,0
2685806100040100056,252,6,1,0,6,0,1,0,0,2,0,2,3,1,1,1,0,0,3,3,0,1,0,139,20,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
