EntityID,crop,stage,embryo_ID,section_level,uniqueID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity
2685806100028100192,1,22,15,,MER02-R1-1,,7663.559885617698,581.6403896813681,432.4728551305017,8781.659070184174,401.951878580638,8807.027133102902,449.9518910610415,1.9291825797993385,,0.1731963860299061,0.8482307641371117
2685806100028100193,1,22,15,,MER02-R1-1,,2478.653002906103,627.7283775425494,413.9327099907943,8830.258744136889,401.9513021452368,8851.630709573212,418.68407021353335,1.559140844880893,,0.2584091573327724,0.9263569121244064
2685806100028100194,1,22,15,,MER02-R1-1,,2218.8485595794486,717.9581800460855,414.1673881419562,8922.347189762604,401.965461140188,8938.626251683569,420.13484383959616,1.1383260054637678,,0.2656829172517806,0.9657169919118468
2685806100028100195,1,22,15,,MER02-R1-1,,520.0363031086712,840.157995331283,410.23714276596417,9047.1219561441,403.1534391202867,9058.324898160934,409.5931607342639,1.9759621973717485,,0.577002849022508,0.9898385618164858
2685806100028100196,1,22,15,,MER02-R1-1,,4386.540731590393,669.305646841578,421.4275099497736,8871.940462556997,403.8012370411488,8894.360737734083,429.7887863959418,1.296247016342957,,0.1858694967426444,0.9728898029128736
2685806100028100197,1,22,15,,MER02-R1-1,,1944.1632275052743,794.4136602741783,418.0379152320506,8999.055415646964,405.64878530644313,9015.6920099297,421.97985653516207,1.006452000515652,,0.2781812454306991,0.969552689901683
2685806100028100198,1,22,15,,MER02-R1-1,,3059.363994031673,707.3669188583408,425.3695061356097,8912.872125446629,406.49436950255534,8929.373403969348,433.5774182226921,1.3124339900492656,,0.2333973414711265,0.9584902582474912
2685806100028100199,1,22,15,,MER02-R1-1,,2090.354611605569,779.2170419759041,420.6492137905568,8982.748551475233,406.5746446369481,8999.46752281377,427.195991297895,1.3499837370291954,,0.2908823237353649,0.9207702575786992
2685806100028100200,1,22,15,,MER02-R1-1,,1406.2627058574544,827.3358862764217,419.4043852483552,9033.507131904991,406.7215706150103,9045.279034952406,423.0920673672147,1.2170886664359857,,0.3313986602504075,0.9816794334490924
2685806100028100201,1,22,15,,MER02-R1-1,,3409.4848773911126,758.8824872335208,423.67731043850966,8960.938614849509,408.12219017853096,8982.831015723661,433.3507705366552,1.4937331611360778,,0.2222848461561357,0.9548596670878512
2685806100028100202,1,22,15,,MER02-R1-1,,914.0411739586629,841.107128512569,420.56110103137735,9047.760268216982,409.1167892460821,9059.359753250295,423.1758333767506,2.304446121737856,,0.4639084123360292,0.9402530336309162
2685806100028100203,1,22,15,,MER02-R1-1,,983.1804622500886,856.2377858912932,421.493759508136,9063.206887299844,410.9763803406333,9075.626469192084,422.6809976540848,1.5407453877598725,,0.406446124569487,0.9594773214978768
2685806100028100204,1,22,15,,MER02-R1-1,,2559.916328069141,692.6273070776624,429.78096048363176,8896.787536282578,413.964631167134,8913.406200794503,435.7052160711334,1.4686188086955063,,0.2505870090984468,0.9571823957801175
2685806100028100205,1,22,15,,MER02-R1-1,,2710.491003181687,724.6633466583226,428.5184404418159,8926.434772205386,413.3383249412638,8947.369082872268,434.5239020436844,1.2266831750488634,,0.2455490903501352,0.9479059946369686
