Embryo,Truth image,Test image,Slice number,Truth objects,Test objects,Object IoU threshold,Object TP,Object FP,Object FN,Object Precision,Object Recall/Sensitivity,Object Jaccard Index,Object F-measure
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.9,8,217,213,0.036,0.036,0.018,0.036
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,0.95,0,225,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,max_image_z3_DAPI_mask_ecto.tif,1,221,225,1.0,0,225,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.5,164,65,57,0.716,0.742,0.573,0.729
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.55,157,72,64,0.686,0.71,0.536,0.698
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.6,148,81,73,0.646,0.67,0.49,0.658
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.65,133,96,88,0.581,0.602,0.42,0.591
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.7,113,116,108,0.493,0.511,0.335,0.502
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.75,98,131,123,0.428,0.443,0.278,0.436
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.8,59,170,162,0.258,0.267,0.151,0.262
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.85,35,194,186,0.153,0.158,0.084,0.156
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.9,8,221,213,0.035,0.036,0.018,0.036
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,0.95,0,229,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound1_z3_DAPI_mask_ecto.tif,1,221,229,1.0,0,229,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.5,120,93,101,0.563,0.543,0.382,0.553
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.55,113,100,108,0.531,0.511,0.352,0.521
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.6,98,115,123,0.46,0.443,0.292,0.452
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.65,77,136,144,0.362,0.348,0.216,0.355
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.7,52,161,169,0.244,0.235,0.136,0.24
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.75,30,183,191,0.141,0.136,0.074,0.138
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.8,7,206,214,0.033,0.032,0.016,0.032
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.85,1,212,220,0.005,0.005,0.002,0.005
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.9,0,213,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,0.95,0,213,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_Cellbound2_z3_DAPI_mask_ecto.tif,1,221,213,1.0,0,213,221,0.0,0.0,0.0,
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.5,144,74,77,0.661,0.652,0.488,0.656
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.55,134,84,87,0.615,0.606,0.439,0.61
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.6,119,99,102,0.546,0.538,0.372,0.542
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.65,105,113,116,0.482,0.475,0.314,0.478
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.7,89,129,132,0.408,0.403,0.254,0.405
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.75,75,143,146,0.344,0.339,0.206,0.342
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.8,54,164,167,0.248,0.244,0.14,0.246
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.85,25,193,196,0.115,0.113,0.06,0.114
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.9,6,212,215,0.028,0.027,0.014,0.027
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,0.95,1,217,220,0.005,0.005,0.002,0.005
Embryo13,mosaic_Cellbound3_z3_DAPI_mask_ecto.tif,mosaic_PolyT_z3_DAPI_mask_ecto.tif,1,221,218,1.0,0,218,221,0.0,0.0,0.0,
